projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
6c79c85c78544ad3821c961d11f21688,91632f6f10b9c05e2dd7df6b1d820a47,111ee1a513c29006f6ab230b21b6f008,3.41269E+11,40.909821,-74.153771,Paterson,NJ,7513,suburban,Paterson Public School Dist,Passaic,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades PreK-2,30,686.27,807.38,42,f,f,5/11/2014
0dbecbd9313319910f2f4662f511da7e,c284d2509b487574e2d06d5a8a6216dc,2e279614a136bacffedbb062c8633050,,40.839225,-73.936016,New York,NY,10032,,District 75,New York (Manhattan),f,f,t,f,f,f,Mr.,f,t,Special Needs,Special Needs,Other,Applied Learning,Supplies,highest poverty,Grades 6-8,30,140.81,165.66,12,f,f,5/11/2014
82a16ad196443cf99043bd9d5aa21ea5,340ad500e98a618018d7481200dd51aa,074ff53e9ffbda2d46134687fe749325,,34.095066,-118.313934,Hollywood,CA,90028,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,high poverty,Grades 9-12,30,1643.09,1933.05,90,f,f,5/11/2014
79eda73903cab36cfb3818794a9cebec,b655419d5d283e35eaf12b1d10705d07,0cab0c43f5912aec36cb27b765304525,62637003965,37.941125,-121.954733,Concord,CA,94521,suburban,Mt Diablo Unified School Dist,Contra Costa,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Supplies,moderate poverty,Grades 6-8,30,864.23,1016.74,600,f,f,5/11/2014
3308b9f3a9bc7220a1875c0e19e1c11f,3cff3c24eef45ef5c6c835702cecef56,f26d2f295bb67ef1dd05051b9a7da492,61954003116,35.278972,-119.056827,Bakersfield,CA,93313,urban,Kern High School District,Kern,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30,1674.71,1970.25,175,f,f,5/11/2014
2ca2c25fa48e257682cd7c80f9e26c59,2376897a62b343aaac92e01c6eec55cd,9183294e6652e44b0884d8e43218dae4,3.70126E+11,35.929363,-78.921716,Durham,NC,27713,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades PreK-2,30,154.04,181.22,25,f,f,5/11/2014
2e51e941091f385187d854bd762586b7,ce2367ccff54254c79a79bf09bcf32ed,fe61be541ea0878c1f718cd936da3aca,3.60009E+11,40.660793,-73.988731,Brooklyn,NY,11215,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,t,t,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades 6-8,30,428.87,504.55,90,f,f,5/11/2014
9bbde90f963897c835567b41777c546a,1b8a396e71a4b11929463867dbbfe040,4c989b54f7d83c8e968a0e1feb238670,4.84554E+11,32.75971,-97.470053,Fort Worth,TX,76108,suburban,White Settlement Ind Sch Dist,Tarrant,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,30,270.44,318.16,24,f,f,5/11/2014
c63249c19f9145e0e5797175cb514c46,bb420a1f01a6a697c2a1dd81f16f085b,628734e9c4350523f896c2797dcbf99e,,40.810342,-73.957602,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,30,440.19,517.87,24,f,f,5/11/2014
44e14f80df1a91011a9ae69fca80132c,00fb2a3c3def1371a868cdfd84a3880a,d3f61e331725a1e7593a30c261122163,1.8024E+11,41.652954,-85.968666,Elkhart,IN,46517,suburban,Concord Cmty School District,Elkhart,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,370.94,436.4,22,f,f,5/11/2014
837a9117386208c3f05222f301fd9d91,c01b91fa9f8f2f773ab63b8c31837209,52ecc0fb25f291fab3e62a371c7a5fae,4.82364E+11,29.822947,-95.413757,Houston,TX,77018,urban,Houston Ind School District,Harris,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,,,Supplies,high poverty,Grades 3-5,30,420.71,494.95,150,f,f,5/11/2014
ec0bc17248ec10973b45a2a2c755c29b,658477ad3af73eae91be19c79e008f18,d305b9f181c16f64c504a92ecd4e963e,3.60585E+11,42.889119,-78.806101,Buffalo,NY,14206,urban,Buffalo City School District,Erie,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Literacy,Literacy & Language,Other,highest poverty,Grades PreK-2,30,167.01,196.48,32,f,f,5/11/2014
9ee20c82d3f09405149cad0741c9b62e,c10d723969fd4bdcc33c10294d6a8759,e6e39475d177402f69398d74f8303315,,37.755239,-122.408592,San Francisco,CA,94110,urban,San Francisco Unified Sch Dist,San Francisco,f,f,f,f,f,f,Mr.,f,f,ESL,Literacy & Language,Literacy,Literacy & Language,Books,high poverty,Grades 9-12,30,1845.99,2171.75,94,f,f,5/11/2014
01f9cd1659f817cc1305af9d2ac7731d,197eacbccffa91e9d61bd1b856447511,952ff4d3c58e841a85b8d19e46d8b5d2,3.6001E+11,40.69418,-73.928185,Brooklyn,NY,11221,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,College & Career Prep,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,30,219.27,257.96,28,f,f,5/11/2014
e8fbc335d8f547e00a98a480cc66b43c,0bfc2163d263e5d13f4086a66a7da25c,628734e9c4350523f896c2797dcbf99e,,40.810342,-73.957602,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,576.64,678.4,50,f,f,5/11/2014
137ffc76cf66e161cae23789d54074ab,10b5978e35cca7fa50e27eb3c989e131,6dbdb9cdde7c2d2b761560cd0837f633,80336000340,39.76487,-105.039909,Denver,CO,80212,urban,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades 3-5,30,406.58,478.33,31,f,f,5/11/2014
8ba117891d4ee57caad07c0c715ccc02,e62c134bcb9704b6112bf3002ac488e0,cf664477f13b2489c819197e4bedd816,40880000906,32.245701,-110.900101,Tucson,AZ,85712,urban,Tucson Unified School Dist,Pima,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,214.46,252.31,25,f,f,5/11/2014
9237dd5833f2875349416bd2b5c7fd02,c1bb61644aef292d34284d9e16351201,8866f2217e6606b649a90d4d444a8e5a,62271003218,33.949169,-118.294365,Los Angeles,CA,90044,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,t,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Economics,History & Civics,Supplies,highest poverty,Grades 3-5,30,242.3,285.06,25,f,f,5/11/2014
dca7d48d13923d61df04fb3386bd2ad1,2fab6fdd436e302a4851207d7e0e0ad1,817a7fffa0208fd3df284cf976d35d0d,2.60813E+11,43.173718,-84.838851,Carson City,MI,48811,,Carson City-crystal Area SD,Montcalm,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,high poverty,Grades 3-5,30,217.64,256.05,310,f,f,5/11/2014
17e762afa81925f63dcc631134a51396,09c61166e9f55c2ef32e515b7f4a6278,2901d0136f344895040639becc1c00ab,4.02277E+11,35.413782,-97.538936,Oklahoma City,OK,73119,urban,Oklahoma City School Dist,Oklahoma,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,30,300.87,353.96,25,f,f,5/11/2014
4195515d4d94b1f346eb3eef9dc5c431,9577f1bd84f7d4a4e91e8a2813f53601,f27189936a7b759850ba339645977310,1.20039E+11,25.888912,-80.348093,Hialeah,FL,33018,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Mrs.,f,f,Civics & Government,History & Civics,ESL,Literacy & Language,Other,highest poverty,Grades 6-8,30,434.36,511.01,150,f,f,5/11/2014
9988c7d51477b764a77de6abe93477d5,ba514c69d6119deede74e0dff67eba86,0b7b798d20cd2a561efb0c36cfa850f2,4.81371E+11,28.860445,-98.70122,Charlotte,TX,78011,rural,Charlotte Ind School District,Atascosa,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,30,1551.48,1825.27,16,f,f,5/11/2014
ce95d3441c430e0e6000ab8d57b5bd89,2b2185bffb0c557ad3cccaf5c8888c4c,a801c1d735c74d15898dab3bbecf907c,5.50582E+11,44.507137,-88.015282,Green Bay,WI,54301,urban,Green Bay Area Public Sch Dist,Brown,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,30,738.47,868.79,16,f,f,5/11/2014
2b79077c10f0185645ee0535c5d7894b,05a0b976f87f4a6c2cdfdb4460fec075,685d2471561270abe3820d947fbbe3e9,62250002760,33.773256,-118.183848,Long Beach,CA,90802,urban,Long Beach Unified School Dist,Los Angeles,f,t,t,f,f,f,Ms.,f,f,Mathematics,Math & Science,Economics,History & Civics,Supplies,highest poverty,Grades PreK-2,30,273.5,321.76,31,f,f,5/11/2014
54b2dbc67982f51880301c870cca54b1,db7152f989ea0bfb77f0624184d7ecc1,e7ccaf3eff3c5b964ab9f505d122feb3,4.02025E+11,35.334083,-97.469271,Moore,OK,73160,suburban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,high poverty,Grades 6-8,30,497.26,585.01,140,f,f,5/11/2014
07f5e47f5388d3440c4cb01274979f55,337714f516f9aebe605ca29df943557d,1e20127c31ff685507b4b9a729b2936b,1.30255E+11,33.926579,-84.106956,Lawrenceville,GA,30044,suburban,Gwinnett Co Public School Dist,Gwinnett,f,f,f,f,f,f,Mr.,f,f,Social Sciences,History & Civics,Economics,History & Civics,Technology,highest poverty,Grades 6-8,30,1753.56,2063.01,120,f,f,5/11/2014
0d0e1042857e4c8d6be798908ee554b0,d463ca7eaf7860c86719636420a6641b,3104ef15b742dab13c6c8d6af5297ed9,3.60008E+11,40.710754,-73.996806,New York,NY,10038,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,30,511.05,601.24,10,f,f,5/11/2014
66d136078e65640532c36127938c11d2,dab3f0001b811602dabc74ea25518fcf,ba513c3b629f18c3c2c10c1aa34ec741,1.70426E+11,39.713502,-88.471919,Arthur,IL,61911,rural,Arthur Cmty Unit Sch Dist 305,Douglas,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,moderate poverty,Grades PreK-2,30,543.08,638.92,17,f,f,5/11/2014
da270f68b27d39684bab92e22e3df671,ce2367ccff54254c79a79bf09bcf32ed,fe61be541ea0878c1f718cd936da3aca,3.60009E+11,40.660793,-73.988731,Brooklyn,NY,11215,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,t,t,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades 6-8,30,879.25,1034.41,90,f,f,5/11/2014
8bfdc9ed6a1993c7268505b827f93dee,affdacb9aeb56dd01ebd8bc922571574,e015ed065b620ecc668de4832ab164fa,3.70045E+11,35.475528,-82.579688,Arden,NC,28704,suburban,Buncombe Co School District,Buncombe,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,30,211.41,248.72,750,f,f,5/11/2014
89f92d15e37cfcd8eb1dab3276446660,c40af9ac84028eae2ff62eeb0a887637,4e098d42f0dd16b18ea1f185455abdf6,5.10114E+11,37.067781,-82.343423,Nora,VA,24272,rural,Dickenson Co School District,Dickenson,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,30,325.62,383.08,15,f,f,5/11/2014
813ead9b1783f3037f2d67bf7b23951b,5813f14275ba02755c785b113b33e765,781365f6c8bb37c9aae33afb04ad1733,3.7012E+11,34.996168,-78.076108,Warsaw,NC,28398,rural,Duplin Co School District,Duplin,f,f,t,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades 3-5,30,445.02,523.55,26,f,f,5/11/2014
2ec277835e7a5ad56294092a36dd8577,f7a44654f529dda68a1bdccc173f782d,cf36f47555a7cb9fb52f9b7e0ef84b4b,5.30267E+11,48.004871,-122.204865,Everett,WA,98201,urban,Everett School District 2,Snohomish,f,f,f,f,f,f,Ms.,f,f,Character Education,Applied Learning,,,Supplies,moderate poverty,Grades 3-5,30,364.95,429.35,29,f,f,5/11/2014
07f8ed7d664ef05d2065bac9736b0f3c,b4b7b22c52948baecb0d7778fb584df6,fc701d8a63d45c7ed209f0c02a1ed5a8,1.20156E+11,27.807533,-82.683482,St Petersburg,FL,33714,urban,Pinellas Co School District,Pinellas,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades PreK-2,30,310.61,365.42,30,f,f,5/11/2014
2c5fe689da0c4a035a162ec2bf3449c8,2b2185bffb0c557ad3cccaf5c8888c4c,a801c1d735c74d15898dab3bbecf907c,5.50582E+11,44.507137,-88.015282,Green Bay,WI,54301,urban,Green Bay Area Public Sch Dist,Brown,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,285.7,336.12,16,f,f,5/11/2014
c2bad89c8b8423d0503105aa942f55fa,5bf5a631003da82b013ff65b948900fd,14446e8e869afdd55a40a7e6670e5ec5,1.30228E+11,33.684948,-84.457942,East Point,GA,30344,suburban,Fulton Co School District,Fulton,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,459.2,540.24,24,f,f,5/11/2014
e01bced2cdb52bfca7b3b9e36ca68bc7,69a86651a45547c6429d9e2c242f5b26,a909cc48506730304b23547961ea5606,5.30354E+11,47.397661,-122.301891,Des Moines,WA,98198,suburban,Highline School District 401,King,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Literacy,Literacy & Language,Books,high poverty,Grades 6-8,30,432.85,509.24,700,f,f,5/11/2014
254df05d95d02af294649c61da6c45c0,99511c07ae81c280faa745b9c0754044,2e646c350873e4351a275eb7023cae70,1.50003E+11,21.350264,-157.728836,Waimanalo,HI,96795,suburban,Windward Oahu School District,Honolulu,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30,670.9,789.29,8,f,f,5/11/2014
16af25c0554f162c13b92fbd9722c57f,b6bc1a4d445f36ab942fd4d4cabc7b93,5554bae018bcfc2a5758da806e126af8,2.31158E+11,45.430416,-69.107094,Brownville,ME,4414,rural,Aos 43,Piscataquis,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Supplies,high poverty,Grades 3-5,30,218.45,257,120,f,f,5/11/2014
768928cfc85cd9a4fc26ad830220a85f,04dc1afca685ef74ee48fe1e4783279f,bb971971e66351e4a0c90f30b2f53ba7,2.50279E+11,42.305595,-71.072908,Dorchester,MA,2121,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,959.74,1129.11,25,f,f,5/11/2014
f79c94715b0d19a11ab22c298c4b6c5d,fe2b0d3974a90f3e0a3573a8becc5f5c,61bc8e7d087d51b349dd8ad69c13c1e2,1.30012E+11,33.70287,-84.489889,Atlanta,GA,30311,urban,Atlanta Public Schools,Fulton,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,496.63,584.27,25,f,f,5/11/2014
71e84fad46f322b26ac5d9b71be6730a,5d5b657c5c9bcb0eb31fd630e75781c8,e7ccaf3eff3c5b964ab9f505d122feb3,4.02025E+11,35.334083,-97.469271,Moore,OK,73160,suburban,Moore School District I-2,Cleveland,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 6-8,30,804.47,946.44,72,f,f,5/11/2014
e2c1471cdcbd307d0c8f59aa463f2f70,c7870c882ec3ddd94f672da0ca750fc7,30206f90cecd6e4860bf3ffe283cb07c,4.2093E+11,42.122756,-80.055,Erie,PA,16503,urban,Erie City School District,Erie,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,1332.91,1568.13,40,f,f,5/11/2014
0cc28e0c977964c767e9131f034fa44b,424893c55705560a86e6dd6ef8929fc1,fbf04cca616add09ed808b9a7837a55f,62271002930,34.017754,-118.343964,Los Angeles,CA,90016,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Social Sciences,History & Civics,Books,highest poverty,Grades 3-5,30,160.39,188.69,25,f,f,5/11/2014
f210bfc5eb61cf0539c3714df624f793,c4cdb4b85b42f51419ea288aba22c9ea,87a9150059a67c305a80e7d662bfeb9b,5.50732E+11,42.582756,-87.830897,Kenosha,WI,53140,suburban,Kenosha Unified School Dist 1,Kenosha,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,30,1273.21,1497.89,19,f,f,5/11/2014
0b7d21e59ce8d1d162f71b2f18df50b4,0003a3a260a4508f8a1cf6dfbec1a18a,4cfddfd4d0d5762672a23308aa30e24a,1.60234E+11,43.564972,-116.552356,Nampa,ID,83686,,Nampa School District 131,Canyon,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades PreK-2,30,669.92,788.14,30,f,f,5/11/2014
b726a11495b7294ec823b7b53bbcf6ce,34b0be91c3ebf728deedfe8b899b02d5,77597b4f28a2998fbc224c85c0ee2041,3.70192E+11,36.119686,-79.765367,Greensboro,NC,27405,urban,Guilford Co School District,Guilford,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,highest poverty,Grades 3-5,30,280.26,329.72,63,f,f,5/11/2014
5377516a4c93d73108d2805d3a22a779,7cd8243c38e360be9d8b7a4a87bb09ac,9b293e3882b342aaa23cf50928ef9201,1.00068E+11,38.585356,-75.278079,Millsboro,DE,19966,,Indian River School District,Sussex,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 3-5,30,175.21,206.13,24,f,f,5/11/2014
0138bd3eb04ea9290bcc6ad9858e14cb,440435337910c413f66c88018409b210,11fb0c7eb80820d83bef68400c5adc05,3.01896E+11,45.638126,-108.400909,Billings,MT,59101,,Morin School District 17,Yellowstone,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,30,176.43,207.56,10,f,f,5/11/2014
7f6b2de2bb280a255938961d29a545b3,513b710d2483e16c81f499219345e7b6,43fa17390962cd0799ba6d45f28375f6,3.60008E+11,40.816223,-73.922745,Bronx,NY,10451,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Health & Wellness,Health & Sports,Supplies,highest poverty,Grades 3-5,30,336.65,396.06,283,f,f,5/11/2014
292c63065045e0623a3abd24b512baf7,4b91ea6b77ea03868ded97956792e28f,b93a01ec4371960f936aa45a449d4371,1.20147E+11,28.294927,-81.424123,Kissimmee,FL,34741,urban,Osceola Co School District,Osceola,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,146.72,172.61,20,f,f,5/11/2014
16303a43e4964723471864f79a884daf,d602dbbcd7125833ca5208d1273a2657,d305934afb66b7afbba65f7804c06a08,4.20006E+11,39.940852,-75.167646,Philadelphia,PA,19146,urban,Philadelphia City School Dist,Philadelphia,t,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades 6-8,30,854.17,1004.91,80,t,f,5/11/2014
61b96e1d38ef1ea141a91223e8e3a397,570c6ba738950e0288ef58b76051b836,8485f65e2dd6f919f7b66ab79de60a26,4.80894E+11,30.300452,-97.647906,Austin,TX,78724,urban,Austin Ind School District,Travis,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Other,Applied Learning,Other,highest poverty,Grades 3-5,30,303.04,356.52,7,f,f,5/11/2014
3bd77d16590b77631d5bb72982f70bb3,d93aa7262a4bda82fb72b75727dbd5e9,ff5820d5db0b38553b5c31bb500841a8,62271003305,34.028589,-118.440095,Los Angeles,CA,90064,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mr.,f,f,Early Development,Applied Learning,Special Needs,Special Needs,Supplies,highest poverty,Grades PreK-2,30,1522.83,1791.56,25,f,f,5/11/2014
35f97e3124b750cf9d73eecdc15a4a1e,c3dc07a99b63721c564b78ff3860073e,d811137d8976db2334873a20d46ee0e9,,42.1241,-71.097633,Stoughton,MA,2072,suburban,[County run],Norfolk,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Books,moderate poverty,Grades 6-8,30,745.56,877.13,5,f,f,5/11/2014
7a2fca78939586fd194e6339c34dc8ed,2354307ac2e30c4a81d346032021a23c,d6d830bdbb0e0761a09d7cafbce7ab36,4.84578E+11,33.893299,-98.517029,Wichita Falls,TX,76309,urban,Wichita Falls Ind Sch District,Wichita,f,t,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 9-12,30,377.84,444.52,85,f,f,5/11/2014
897e97d32f36b1df47499553d99cb0fa,87ed2af0f55a7ea601c96aeaf78d9fe0,506986bb0f027c123647e326dfbd2095,3.20006E+11,36.136047,-115.321152,Las Vegas,NV,89135,rural,Clark Co School District,Clark,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Other,moderate poverty,Grades PreK-2,30,683.83,804.51,22,f,f,5/11/2014
cdafa65f7b050ff58483808f04c22f0c,986d31a6f0c771066821d346ca899c85,559cbc1537a3259d5a4d45a0213a49cb,3.60015E+11,40.612641,-73.951724,Brooklyn,NY,11210,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,1942.44,2285.22,300,f,f,5/11/2014
60e4754b5bb6614fb51de69efdb0bc7e,3ed3322db1f74727f3151bbefb50e31b,da25bf18c8048f21fb106a5689112b20,2.10299E+11,38.263991,-85.797416,Louisville,KY,40212,urban,Jefferson Co School District,Jefferson,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,30,435.89,512.81,21,f,f,5/11/2014
6a40c67a3af265bf9037bd85bcc3f0fc,462270f5d5c212162fcab11afa2623cb,9943fdb43ab5f2b53f27e961caf9e90a,3.60015E+11,40.631962,-73.923897,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,30,354.44,416.99,20,f,f,5/11/2014
8d78ef623a40ded08b910e2ab676921e,eeb51767f17802b179a8c2dcbbb2e5e8,4a6be88ae9f25922de70a21e1233f28d,62271002946,34.138855,-118.199341,Los Angeles,CA,90041,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 3-5,30,359.31,422.72,30,f,f,5/11/2014
f241c8c147288a6602476d3b2e294e78,9a45b9f87f31cf382af0af0a5e5fef6c,5955a5ddd3e3736fb82bf91694a0eb1b,1.20111E+11,30.452251,-84.266602,Tallahassee,FL,32308,urban,Leon Co School District,Leon,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,30,138.8,163.29,20,f,f,5/11/2014
87915a46be24460363d1d2cc298a1195,eee0d4c6dd4a467b2a543719a5fe2956,73e58ac3dfcae0a759a80f006162c689,5.5096E+11,43.122192,-87.993462,Milwaukee,WI,53218,urban,Milwaukee Public Schools,Milwaukee,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Books,highest poverty,Grades PreK-2,30,321.17,377.85,25,f,f,5/11/2014
8afc3c2ad9687a62846a530333192099,bb420a1f01a6a697c2a1dd81f16f085b,628734e9c4350523f896c2797dcbf99e,,40.810342,-73.957602,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,283.46,333.48,24,f,f,5/11/2014
563ab0715cbe7ada13ce0ee349301878,f5f5824da3c869cd1ba6f823a3c5c040,505978d6bd15d8d8a88c0b6f66120c03,3.41134E+11,40.726025,-74.200562,Newark,NJ,7108,urban,Newark Public School District,Essex,f,f,f,f,f,f,Mrs.,t,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,30,168.98,198.8,80,f,f,5/11/2014
ab0cb18d219d95666edad428baff2e2a,b941439c53b80304f00c85e8ca5809fc,98e08657c360b7dd8e8c28b84e338607,3.50006E+11,35.051885,-106.726806,Albuquerque,NM,87121,urban,Albuquerque Pub School Dist,Bernalillo,f,f,t,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30,387.16,455.48,21,f,f,5/11/2014
